"2024-03-21T11:49:07.907Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu7"
"2024-03-21T11:49:08.05Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu1"
"2024-03-21T11:49:08.052Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu4"
"2024-03-21T11:49:08.052Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu2"
"2024-03-21T11:49:08.052Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu1"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu7"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu3"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu4"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu0"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu8"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu8"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu5"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu3"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu2"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu8"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu5"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu3"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu2"
"2024-03-21T11:49:08.053Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu8"
"2024-03-21T11:49:08.053Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu4"
"2024-03-21T11:49:08.054Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu2"
"2024-03-21T11:49:08.054Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu2"
"2024-03-21T11:49:08.054Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu8"
"2024-03-21T11:49:08.054Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu5"
"2024-03-21T11:49:08.054Z","2024-03-21","send","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","","eu6"
"2024-03-21T11:49:08.054Z","2024-03-21","recv","pop000001","pop000002","busdox-docid-qns","urn:oasis:names:specification:ubl:schema:xsd:Invoice-2::Invoice##urn:cen.eu:en16931:2017#compliant#urn:fdc:peppol.eu:2017:poacc:billing:3.0::2.1","cenbii-procid-ubl","urn:fdc:peppol.eu:2017:poacc:billing:01:1.0","peppol-transport-as4-v2_0","FI","DE","eu3"
